GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC02_EST_VC01,HC03_EST_VC01,HC01_EST_VC03,HC02_EST_VC03,HC03_EST_VC03,HC01_EST_VC04,HC02_EST_VC04,HC03_EST_VC04,HC01_EST_VC05,HC02_EST_VC05,HC03_EST_VC05,HC01_EST_VC07,HC02_EST_VC07,HC03_EST_VC07,HC01_EST_VC08,HC02_EST_VC08,HC03_EST_VC08,HC01_EST_VC09,HC02_EST_VC09,HC03_EST_VC09,HC01_EST_VC10,HC02_EST_VC10,HC03_EST_VC10,HC01_EST_VC11,HC02_EST_VC11,HC03_EST_VC11,HC01_EST_VC12,HC02_EST_VC12,HC03_EST_VC12,HC01_EST_VC14,HC02_EST_VC14,HC03_EST_VC14,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC01_EST_VC16,HC02_EST_VC16,HC03_EST_VC16,HC01_EST_VC17,HC02_EST_VC17,HC03_EST_VC17,HC01_EST_VC18,HC02_EST_VC18,HC03_EST_VC18,HC01_EST_VC19,HC02_EST_VC19,HC03_EST_VC19,HC01_EST_VC20,HC02_EST_VC20,HC03_EST_VC20,HC01_EST_VC22,HC02_EST_VC22,HC03_EST_VC22,HC01_EST_VC23,HC02_EST_VC23,HC03_EST_VC23,HC01_EST_VC24,HC02_EST_VC24,HC03_EST_VC24,HC01_EST_VC25,HC02_EST_VC25,HC03_EST_VC25,HC01_EST_VC26,HC02_EST_VC26,HC03_EST_VC26,HC01_EST_VC27,HC02_EST_VC27,HC03_EST_VC27,HC01_EST_VC28,HC02_EST_VC28,HC03_EST_VC28
1400000US36081025700,36081025700,"Census Tract 257, Queens County, New York",1485,74,5.0,99,0,0.0,,0,0.0,,0,0.0,223,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1089,30,2.8,,17,1.6,,0,0.0,,0,0.0,,30,2.8,,17,1.6,,22,2.0,74,44,59.5,,24,32.4,,36,48.6,,24,32.4,,32,43.2,,24,32.4,,29,39.2
1400000US36081025800,36081025800,"Census Tract 258, Queens County, New York",1668,107,6.4,157,0,0.0,,0,0.0,,0,0.0,342,16,4.7,,0,0.0,,0,0.0,,16,4.7,,0,0.0,,0,0.0,1044,27,2.6,,0,0.0,,0,0.0,,5,0.5,,16,1.5,,0,0.0,,22,2.1,125,64,51.2,,16,12.8,,23,18.4,,13,10.4,,25,20.0,,0,0.0,,12,9.6
1400000US36081025900,36081025900,"Census Tract 259, Queens County, New York",3303,318,9.6,162,0,0.0,,0,0.0,,0,0.0,361,22,6.1,,0,0.0,,0,0.0,,22,6.1,,0,0.0,,0,0.0,2542,210,8.3,,37,1.5,,52,2.0,,91,3.6,,121,4.8,,26,1.0,,34,1.3,238,86,36.1,,0,0.0,,39,16.4,,30,12.6,,61,25.6,,9,3.8,,25,10.5
1400000US36081026000,36081026000,"Census Tract 260, Queens County, New York",2520,198,7.9,196,0,0.0,,0,0.0,,0,0.0,653,40,6.1,,36,5.5,,4,0.6,,21,3.2,,4,0.6,,4,0.6,1515,119,7.9,,18,1.2,,18,1.2,,57,3.8,,85,5.6,,18,1.2,,47,3.1,156,39,25.0,,0,0.0,,34,21.8,,0,0.0,,5,3.2,,0,0.0,,0,0.0
1400000US36081026100,36081026100,"Census Tract 261, Queens County, New York",7145,514,7.2,714,0,0.0,,0,0.0,,0,0.0,962,48,5.0,,33,3.4,,0,0.0,,15,1.6,,0,0.0,,0,0.0,4960,366,7.4,,0,0.0,,19,0.4,,62,1.3,,210,4.2,,65,1.3,,198,4.0,509,100,19.6,,38,7.5,,15,2.9,,65,12.8,,40,7.9,,0,0.0,,19,3.7
1400000US36081026200,36081026200,"Census Tract 262, Queens County, New York",1434,161,11.2,54,0,0.0,,0,0.0,,0,0.0,405,13,3.2,,0,0.0,,0,0.0,,13,3.2,,0,0.0,,0,0.0,842,102,12.1,,0,0.0,,10,1.2,,32,3.8,,60,7.1,,81,9.6,,81,9.6,133,46,34.6,,32,24.1,,20,15.0,,20,15.0,,41,30.8,,8,6.0,,35,26.3
1400000US36081026300,36081026300,"Census Tract 263, Queens County, New York",6000,450,7.5,220,0,0.0,,0,0.0,,0,0.0,849,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,4238,246,5.8,,30,0.7,,103,2.4,,115,2.7,,143,3.4,,34,0.8,,120,2.8,693,204,29.4,,84,12.1,,72,10.4,,77,11.1,,189,27.3,,62,8.9,,118,17.0
1400000US36081026400,36081026400,"Census Tract 264, Queens County, New York",1911,265,13.9,111,0,0.0,,0,0.0,,0,0.0,300,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1225,87,7.1,,0,0.0,,0,0.0,,45,3.7,,60,4.9,,19,1.6,,26,2.1,275,178,64.7,,10,3.6,,46,16.7,,37,13.5,,166,60.4,,37,13.5,,85,30.9
1400000US36081026500,36081026500,"Census Tract 265, Queens County, New York",4259,404,9.5,256,0,0.0,,0,0.0,,0,0.0,517,9,1.7,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3209,199,6.2,,22,0.7,,56,1.7,,79,2.5,,142,4.4,,84,2.6,,113,3.5,277,196,70.8,,30,10.8,,0,0.0,,46,16.6,,144,52.0,,72,26.0,,77,27.8
1400000US36081026600,36081026600,"Census Tract 266, Queens County, New York",1646,365,22.2,60,0,0.0,,0,0.0,,0,0.0,214,24,11.2,,0,0.0,,0,0.0,,24,11.2,,0,0.0,,24,11.2,868,82,9.4,,12,1.4,,26,3.0,,25,2.9,,57,6.6,,30,3.5,,59,6.8,504,259,51.4,,71,14.1,,98,19.4,,98,19.4,,194,38.5,,55,10.9,,123,24.4
1400000US36081026700,36081026700,"Census Tract 267, Queens County, New York",5993,489,8.2,459,0,0.0,,0,0.0,,0,0.0,598,77,12.9,,0,0.0,,0,0.0,,60,10.0,,0,0.0,,19,3.2,4375,165,3.8,,58,1.3,,48,1.1,,109,2.5,,115,2.6,,15,0.3,,30,0.7,561,247,44.0,,118,21.0,,44,7.8,,91,16.2,,72,12.8,,34,6.1,,51,9.1
1400000US36081026901,36081026901,"Census Tract 269.01, Queens County, New York",5288,498,9.4,289,0,0.0,,0,0.0,,0,0.0,738,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3840,303,7.9,,26,0.7,,15,0.4,,163,4.2,,184,4.8,,41,1.1,,81,2.1,421,195,46.3,,61,14.5,,31,7.4,,56,13.3,,120,28.5,,44,10.5,,51,12.1
1400000US36081026902,36081026902,"Census Tract 269.02, Queens County, New York",5010,236,4.7,380,0,0.0,,0,0.0,,0,0.0,500,26,5.2,,26,5.2,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3637,140,3.8,,4,0.1,,4,0.1,,114,3.1,,23,0.6,,56,1.5,,63,1.7,493,70,14.2,,67,13.6,,44,8.9,,70,14.2,,70,14.2,,41,8.3,,70,14.2
1400000US36081027000,36081027000,"Census Tract 270, Queens County, New York",1452,150,10.3,60,0,0.0,,0,0.0,,0,0.0,291,22,7.6,,0,0.0,,12,4.1,,10,3.4,,0,0.0,,10,3.4,909,29,3.2,,2,0.2,,3,0.3,,12,1.3,,21,2.3,,11,1.2,,12,1.3,192,99,51.6,,0,0.0,,6,3.1,,47,24.5,,91,47.4,,16,8.3,,55,28.6
1400000US36081027100,36081027100,"Census Tract 271, Queens County, New York",8414,593,7.0,607,0,0.0,,0,0.0,,0,0.0,1244,43,3.5,,0,0.0,,0,0.0,,43,3.5,,0,0.0,,0,0.0,5621,191,3.4,,0,0.0,,64,1.1,,77,1.4,,91,1.6,,44,0.8,,50,0.9,942,359,38.1,,91,9.7,,79,8.4,,65,6.9,,296,31.4,,126,13.4,,224,23.8
1400000US36081027200,36081027200,"Census Tract 272, Queens County, New York",2023,214,10.6,116,0,0.0,,0,0.0,,0,0.0,277,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1380,124,9.0,,0,0.0,,29,2.1,,72,5.2,,60,4.3,,21,1.5,,87,6.3,250,90,36.0,,65,26.0,,54,21.6,,48,19.2,,57,22.8,,48,19.2,,62,24.8
1400000US36081027300,36081027300,"Census Tract 273, Queens County, New York",7750,343,4.4,592,0,0.0,,0,0.0,,0,0.0,1140,17,1.5,,17,1.5,,0,0.0,,17,1.5,,0,0.0,,0,0.0,5432,193,3.6,,14,0.3,,0,0.0,,0,0.0,,140,2.6,,17,0.3,,81,1.5,586,133,22.7,,36,6.1,,0,0.0,,50,8.5,,115,19.6,,22,3.8,,50,8.5
1400000US36081027400,36081027400,"Census Tract 274, Queens County, New York",1961,245,12.5,38,0,0.0,,0,0.0,,0,0.0,513,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1262,180,14.3,,29,2.3,,32,2.5,,49,3.9,,104,8.2,,51,4.0,,76,6.0,148,65,43.9,,3,2.0,,6,4.1,,14,9.5,,62,41.9,,6,4.1,,23,15.5
1400000US36081027500,36081027500,"Census Tract 275, Queens County, New York",6683,524,7.8,413,0,0.0,,0,0.0,,0,0.0,822,12,1.5,,0,0.0,,0,0.0,,0,0.0,,12,1.5,,0,0.0,4671,187,4.0,,12,0.3,,88,1.9,,59,1.3,,91,1.9,,82,1.8,,34,0.7,777,325,41.8,,132,17.0,,158,20.3,,155,19.9,,303,39.0,,152,19.6,,248,31.9
1400000US36081027600,36081027600,"Census Tract 276, Queens County, New York",1084,89,8.2,110,0,0.0,,0,0.0,,0,0.0,205,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,741,61,8.2,,0,0.0,,0,0.0,,23,3.1,,38,5.1,,0,0.0,,61,8.2,28,28,100.0,,0,0.0,,9,32.1,,0,0.0,,19,67.9,,7,25.0,,13,46.4
1400000US36081027700,36081027700,"Census Tract 277, Queens County, New York",8101,658,8.1,484,0,0.0,,0,0.0,,0,0.0,1291,87,6.7,,17,1.3,,0,0.0,,70,5.4,,42,3.3,,18,1.4,5478,267,4.9,,30,0.5,,78,1.4,,107,2.0,,135,2.5,,68,1.2,,151,2.8,848,304,35.8,,81,9.6,,61,7.2,,33,3.9,,193,22.8,,17,2.0,,53,6.3
1400000US36081027800,36081027800,"Census Tract 278, Queens County, New York",2497,374,15.0,171,12,7.0,,12,7.0,,0,0.0,562,12,2.1,,0,0.0,,0,0.0,,12,2.1,,0,0.0,,0,0.0,1548,241,15.6,,7,0.5,,74,4.8,,85,5.5,,200,12.9,,58,3.7,,95,6.1,216,109,50.5,,29,13.4,,43,19.9,,42,19.4,,61,28.2,,5,2.3,,93,43.1
1400000US36081027900,36081027900,"Census Tract 279, Queens County, New York",6383,702,11.0,234,0,0.0,,0,0.0,,0,0.0,917,35,3.8,,0,0.0,,20,2.2,,0,0.0,,0,0.0,,15,1.6,4498,444,9.9,,82,1.8,,207,4.6,,195,4.3,,149,3.3,,16,0.4,,60,1.3,734,223,30.4,,24,3.3,,15,2.0,,91,12.4,,213,29.0,,80,10.9,,165,22.5
1400000US36081028000,36081028000,"Census Tract 280, Queens County, New York",1682,121,7.2,25,0,0.0,,0,0.0,,0,0.0,564,23,4.1,,0,0.0,,6,1.1,,0,0.0,,17,3.0,,0,0.0,1022,68,6.7,,37,3.6,,4,0.4,,24,2.3,,47,4.6,,27,2.6,,24,2.3,71,30,42.3,,8,11.3,,9,12.7,,0,0.0,,13,18.3,,9,12.7,,9,12.7
1400000US36081028100,36081028100,"Census Tract 281, Queens County, New York",5397,509,9.4,312,0,0.0,,0,0.0,,0,0.0,274,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3988,177,4.4,,33,0.8,,0,0.0,,82,2.1,,62,1.6,,56,1.4,,50,1.3,823,332,40.3,,162,19.7,,55,6.7,,98,11.9,,200,24.3,,168,20.4,,196,23.8
1400000US36081028200,36081028200,"Census Tract 282, Queens County, New York",1444,164,11.4,62,0,0.0,,0,0.0,,0,0.0,274,40,14.6,,35,12.8,,5,1.8,,35,12.8,,0,0.0,,0,0.0,954,63,6.6,,24,2.5,,5,0.5,,22,2.3,,41,4.3,,0,0.0,,0,0.0,154,61,39.6,,18,11.7,,26,16.9,,20,13.0,,35,22.7,,12,7.8,,34,22.1
1400000US36081028300,36081028300,"Census Tract 283, Queens County, New York",6599,485,7.3,236,0,0.0,,0,0.0,,0,0.0,777,13,1.7,,12,1.5,,1,0.1,,12,1.5,,0,0.0,,12,1.5,4860,227,4.7,,39,0.8,,37,0.8,,60,1.2,,136,2.8,,8,0.2,,41,0.8,726,245,33.7,,101,13.9,,65,9.0,,102,14.0,,199,27.4,,63,8.7,,91,12.5
1400000US36081028400,36081028400,"Census Tract 284, Queens County, New York",3471,329,9.5,206,0,0.0,,0,0.0,,0,0.0,775,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2150,139,6.5,,52,2.4,,51,2.4,,49,2.3,,14,0.7,,7,0.3,,29,1.3,340,190,55.9,,58,17.1,,78,22.9,,111,32.6,,158,46.5,,70,20.6,,91,26.8
1400000US36081028500,36081028500,"Census Tract 285, Queens County, New York",4499,392,8.7,292,0,0.0,,0,0.0,,0,0.0,413,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3121,195,6.2,,0,0.0,,42,1.3,,26,0.8,,154,4.9,,84,2.7,,103,3.3,673,197,29.3,,24,3.6,,25,3.7,,81,12.0,,145,21.5,,28,4.2,,119,17.7
1400000US36081028700,36081028700,"Census Tract 287, Queens County, New York",5858,725,12.4,350,0,0.0,,0,0.0,,0,0.0,640,42,6.6,,0,0.0,,0,0.0,,23,3.6,,0,0.0,,19,3.0,4001,263,6.6,,32,0.8,,31,0.8,,54,1.3,,186,4.6,,95,2.4,,58,1.4,867,420,48.4,,174,20.1,,120,13.8,,91,10.5,,275,31.7,,94,10.8,,240,27.7
1400000US36081028800,36081028800,"Census Tract 288, Queens County, New York",3969,491,12.4,181,10,5.5,,10,5.5,,0,0.0,719,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2611,249,9.5,,11,0.4,,41,1.6,,22,0.8,,189,7.2,,0,0.0,,43,1.6,458,232,50.7,,26,5.7,,53,11.6,,31,6.8,,189,41.3,,31,6.8,,92,20.1
1400000US36081028900,36081028900,"Census Tract 289, Queens County, New York",5137,212,4.1,186,0,0.0,,0,0.0,,0,0.0,482,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,3954,84,2.1,,13,0.3,,24,0.6,,29,0.7,,68,1.7,,15,0.4,,5,0.1,515,128,24.9,,30,5.8,,28,5.4,,19,3.7,,106,20.6,,37,7.2,,79,15.3
1400000US36081029100,36081029100,"Census Tract 291, Queens County, New York",6163,503,8.2,361,0,0.0,,0,0.0,,0,0.0,874,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,4363,328,7.5,,17,0.4,,38,0.9,,46,1.1,,190,4.4,,32,0.7,,64,1.5,565,175,31.0,,82,14.5,,38,6.7,,14,2.5,,147,26.0,,26,4.6,,114,20.2
1400000US36081029300,36081029300,"Census Tract 293, Queens County, New York",1447,85,5.9,23,0,0.0,,0,0.0,,0,0.0,327,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,916,12,1.3,,0,0.0,,0,0.0,,5,0.5,,7,0.8,,0,0.0,,5,0.5,181,73,40.3,,56,30.9,,0,0.0,,3,1.7,,10,5.5,,2,1.1,,15,8.3
1400000US36081029400,36081029400,"Census Tract 294, Queens County, New York",6892,720,10.4,507,22,4.3,,22,4.3,,0,0.0,1610,52,3.2,,0,0.0,,18,1.1,,34,2.1,,18,1.1,,34,2.1,3912,286,7.3,,17,0.4,,18,0.5,,49,1.3,,211,5.4,,84,2.1,,123,3.1,863,360,41.7,,30,3.5,,159,18.4,,157,18.2,,237,27.5,,201,23.3,,152,17.6
1400000US36081029500,36081029500,"Census Tract 295, Queens County, New York",3851,193,5.0,200,0,0.0,,0,0.0,,0,0.0,522,8,1.5,,0,0.0,,8,1.5,,8,1.5,,8,1.5,,0,0.0,2690,105,3.9,,65,2.4,,45,1.7,,55,2.0,,70,2.6,,8,0.3,,85,3.2,439,80,18.2,,19,4.3,,9,2.1,,8,1.8,,45,10.3,,7,1.6,,22,5.0
1400000US36081029700,36081029700,"Census Tract 297, Queens County, New York",1932,105,5.4,104,0,0.0,,0,0.0,,0,0.0,228,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1379,24,1.7,,0,0.0,,11,0.8,,0,0.0,,0,0.0,,0,0.0,,13,0.9,221,81,36.7,,8,3.6,,13,5.9,,0,0.0,,73,33.0,,30,13.6,,47,21.3
1400000US36081029900,36081029900,"Census Tract 299, Queens County, New York",0,0,,0,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,
1400000US36081030600,36081030600,"Census Tract 306, Queens County, New York",4163,351,8.4,197,0,0.0,,0,0.0,,0,0.0,918,6,0.7,,6,0.7,,6,0.7,,0,0.0,,0,0.0,,0,0.0,2676,190,7.1,,52,1.9,,28,1.0,,68,2.5,,67,2.5,,25,0.9,,45,1.7,372,155,41.7,,36,9.7,,29,7.8,,39,10.5,,111,29.8,,27,7.3,,85,22.8
1400000US36081030902,36081030902,"Census Tract 309.02, Queens County, New York",8725,776,8.9,573,31,5.4,,0,0.0,,31,5.4,1361,105,7.7,,105,7.7,,0,0.0,,0,0.0,,0,0.0,,0,0.0,5988,322,5.4,,16,0.3,,104,1.7,,36,0.6,,206,3.4,,15,0.3,,108,1.8,803,318,39.6,,144,17.9,,55,6.8,,136,16.9,,255,31.8,,142,17.7,,189,23.5
1400000US36081030903,36081030903,"Census Tract 309.03, Queens County, New York",6029,401,6.7,261,0,0.0,,0,0.0,,0,0.0,947,14,1.5,,0,0.0,,0,0.0,,14,1.5,,0,0.0,,0,0.0,4081,146,3.6,,60,1.5,,21,0.5,,26,0.6,,39,1.0,,0,0.0,,26,0.6,740,241,32.6,,77,10.4,,46,6.2,,90,12.2,,180,24.3,,80,10.8,,157,21.2
1400000US36081030904,36081030904,"Census Tract 309.04, Queens County, New York",3884,456,11.7,98,0,0.0,,0,0.0,,0,0.0,713,13,1.8,,0,0.0,,0,0.0,,13,1.8,,0,0.0,,0,0.0,2521,225,8.9,,62,2.5,,0,0.0,,77,3.1,,110,4.4,,27,1.1,,52,2.1,552,218,39.5,,72,13.0,,33,6.0,,96,17.4,,140,25.4,,100,18.1,,106,19.2
1400000US36081031700,36081031700,"Census Tract 317, Queens County, New York",6109,679,11.1,282,0,0.0,,0,0.0,,0,0.0,763,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,4131,429,10.4,,41,1.0,,34,0.8,,131,3.2,,270,6.5,,146,3.5,,126,3.1,933,250,26.8,,100,10.7,,76,8.1,,38,4.1,,167,17.9,,38,4.1,,114,12.2
1400000US36081032000,36081032000,"Census Tract 320, Queens County, New York",4534,505,11.1,408,0,0.0,,0,0.0,,0,0.0,858,51,5.9,,0,0.0,,0,0.0,,30,3.5,,21,2.4,,0,0.0,3023,351,11.6,,9,0.3,,68,2.2,,114,3.8,,183,6.1,,24,0.8,,74,2.4,245,103,42.0,,37,15.1,,20,8.2,,15,6.1,,96,39.2,,2,0.8,,29,11.8
1400000US36081032700,36081032700,"Census Tract 327, Queens County, New York",3861,231,6.0,311,0,0.0,,0,0.0,,0,0.0,540,28,5.2,,0,0.0,,15,2.8,,28,5.2,,0,0.0,,0,0.0,2790,185,6.6,,10,0.4,,38,1.4,,50,1.8,,134,4.8,,39,1.4,,0,0.0,220,18,8.2,,7,3.2,,0,0.0,,11,5.0,,0,0.0,,0,0.0,,11,5.0
1400000US36081032800,36081032800,"Census Tract 328, Queens County, New York",2293,255,11.1,121,0,0.0,,0,0.0,,0,0.0,442,23,5.2,,0,0.0,,0,0.0,,23,5.2,,0,0.0,,0,0.0,1392,118,8.5,,24,1.7,,1,0.1,,24,1.7,,26,1.9,,0,0.0,,50,3.6,338,114,33.7,,0,0.0,,12,3.6,,39,11.5,,99,29.3,,47,13.9,,72,21.3
1400000US36081032900,36081032900,"Census Tract 329, Queens County, New York",4916,402,8.2,436,0,0.0,,0,0.0,,0,0.0,673,11,1.6,,0,0.0,,0,0.0,,11,1.6,,11,1.6,,11,1.6,3362,233,6.9,,40,1.2,,43,1.3,,108,3.2,,78,2.3,,27,0.8,,48,1.4,445,158,35.5,,20,4.5,,0,0.0,,57,12.8,,128,28.8,,64,14.4,,63,14.2
1400000US36081033000,36081033000,"Census Tract 330, Queens County, New York",6871,820,11.9,249,16,6.4,,0,0.0,,16,6.4,1282,188,14.7,,0,0.0,,16,1.2,,172,13.4,,0,0.0,,0,0.0,4491,345,7.7,,0,0.0,,17,0.4,,104,2.3,,205,4.6,,75,1.7,,124,2.8,849,271,31.9,,93,11.0,,114,13.4,,80,9.4,,185,21.8,,90,10.6,,116,13.7
1400000US36081033100,36081033100,"Census Tract 331, Queens County, New York",0,0,,0,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,0,,,0,,,0,,,0,,,0,,,0,,,0,
1400000US36081033401,36081033401,"Census Tract 334.01, Queens County, New York",3248,205,6.3,250,0,0.0,,0,0.0,,0,0.0,662,4,0.6,,0,0.0,,0,0.0,,4,0.6,,0,0.0,,0,0.0,2083,128,6.1,,24,1.2,,22,1.1,,48,2.3,,102,4.9,,30,1.4,,51,2.4,253,73,28.9,,13,5.1,,34,13.4,,16,6.3,,61,24.1,,29,11.5,,46,18.2
1400000US36081033402,36081033402,"Census Tract 334.02, Queens County, New York",13022,2184,16.8,709,0,0.0,,0,0.0,,0,0.0,1910,105,5.5,,0,0.0,,37,1.9,,54,2.8,,14,0.7,,0,0.0,8074,1121,13.9,,132,1.6,,176,2.2,,314,3.9,,779,9.6,,273,3.4,,533,6.6,2329,958,41.1,,194,8.3,,284,12.2,,333,14.3,,682,29.3,,181,7.8,,318,13.7
1400000US36081033700,36081033700,"Census Tract 337, Queens County, New York",3414,198,5.8,175,0,0.0,,0,0.0,,0,0.0,477,23,4.8,,0,0.0,,0,0.0,,23,4.8,,23,4.8,,23,4.8,2369,115,4.9,,40,1.7,,0,0.0,,75,3.2,,115,4.9,,27,1.1,,46,1.9,393,60,15.3,,19,4.8,,0,0.0,,0,0.0,,41,10.4,,20,5.1,,41,10.4
1400000US36081033900,36081033900,"Census Tract 339, Queens County, New York",3943,285,7.2,214,0,0.0,,0,0.0,,0,0.0,773,30,3.9,,0,0.0,,8,1.0,,22,2.8,,0,0.0,,22,2.8,2470,128,5.2,,16,0.6,,14,0.6,,98,4.0,,49,2.0,,0,0.0,,29,1.2,486,127,26.1,,24,4.9,,16,3.3,,17,3.5,,127,26.1,,50,10.3,,74,15.2
1400000US36081034700,36081034700,"Census Tract 347, Queens County, New York",3145,299,9.5,182,0,0.0,,0,0.0,,0,0.0,471,9,1.9,,0,0.0,,9,1.9,,0,0.0,,0,0.0,,0,0.0,2057,178,8.7,,31,1.5,,71,3.5,,48,2.3,,83,4.0,,21,1.0,,26,1.3,435,112,25.7,,0,0.0,,32,7.4,,63,14.5,,67,15.4,,53,12.2,,64,14.7
1400000US36081035100,36081035100,"Census Tract 351, Queens County, New York",4382,300,6.8,432,0,0.0,,0,0.0,,0,0.0,630,7,1.1,,0,0.0,,0,0.0,,7,1.1,,0,0.0,,0,0.0,2871,231,8.0,,65,2.3,,47,1.6,,120,4.2,,70,2.4,,24,0.8,,86,3.0,449,62,13.8,,24,5.3,,18,4.0,,8,1.8,,37,8.2,,13,2.9,,28,6.2
1400000US36081035200,36081035200,"Census Tract 352, Queens County, New York",2645,294,11.1,143,0,0.0,,0,0.0,,0,0.0,556,56,10.1,,8,1.4,,16,2.9,,21,3.8,,11,2.0,,0,0.0,1614,108,6.7,,20,1.2,,27,1.7,,19,1.2,,60,3.7,,6,0.4,,25,1.5,332,130,39.2,,34,10.2,,22,6.6,,26,7.8,,76,22.9,,7,2.1,,18,5.4
1400000US36081035300,36081035300,"Census Tract 353, Queens County, New York",2370,348,14.7,120,0,0.0,,0,0.0,,0,0.0,332,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1655,222,13.4,,23,1.4,,39,2.4,,94,5.7,,145,8.8,,48,2.9,,54,3.3,263,126,47.9,,48,18.3,,41,15.6,,52,19.8,,60,22.8,,33,12.5,,77,29.3
1400000US36081035700,36081035700,"Census Tract 357, Queens County, New York",4566,610,13.4,235,0,0.0,,0,0.0,,0,0.0,606,49,8.1,,0,0.0,,0,0.0,,49,8.1,,0,0.0,,17,2.8,3169,341,10.8,,48,1.5,,63,2.0,,168,5.3,,240,7.6,,108,3.4,,131,4.1,556,220,39.6,,22,4.0,,7,1.3,,67,12.1,,160,28.8,,41,7.4,,45,8.1
1400000US36081035800,36081035800,"Census Tract 358, Queens County, New York",4072,276,6.8,182,0,0.0,,0,0.0,,0,0.0,792,21,2.7,,0,0.0,,0,0.0,,21,2.7,,0,0.0,,0,0.0,2708,152,5.6,,0,0.0,,0,0.0,,93,3.4,,59,2.2,,17,0.6,,27,1.0,390,103,26.4,,41,10.5,,0,0.0,,7,1.8,,62,15.9,,48,12.3,,30,7.7
1400000US36081036100,36081036100,"Census Tract 361, Queens County, New York",2598,149,5.7,340,0,0.0,,0,0.0,,0,0.0,506,27,5.3,,0,0.0,,0,0.0,,5,1.0,,22,4.3,,0,0.0,1557,62,4.0,,1,0.1,,29,1.9,,18,1.2,,14,0.9,,19,1.2,,19,1.2,195,60,30.8,,38,19.5,,1,0.5,,39,20.0,,46,23.6,,6,3.1,,42,21.5
1400000US36081036300,36081036300,"Census Tract 363, Queens County, New York",2214,166,7.5,83,0,0.0,,0,0.0,,0,0.0,342,20,5.8,,0,0.0,,0,0.0,,0,0.0,,20,5.8,,20,5.8,1625,59,3.6,,11,0.7,,21,1.3,,25,1.5,,55,3.4,,10,0.6,,37,2.3,164,87,53.0,,0,0.0,,52,31.7,,8,4.9,,68,41.5,,8,4.9,,41,25.0
1400000US36081036500,36081036500,"Census Tract 365, Queens County, New York",3865,156,4.0,322,0,0.0,,0,0.0,,0,0.0,524,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,2891,135,4.7,,45,1.6,,39,1.3,,73,2.5,,108,3.7,,49,1.7,,106,3.7,128,21,16.4,,21,16.4,,8,6.3,,6,4.7,,14,10.9,,14,10.9,,21,16.4
1400000US36081036600,36081036600,"Census Tract 366, Queens County, New York",2472,287,11.6,262,0,0.0,,0,0.0,,0,0.0,296,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1445,65,4.5,,18,1.2,,6,0.4,,13,0.9,,28,1.9,,9,0.6,,6,0.4,469,222,47.3,,94,20.0,,52,11.1,,53,11.3,,183,39.0,,105,22.4,,122,26.0
1400000US36081036700,36081036700,"Census Tract 367, Queens County, New York",2549,153,6.0,187,0,0.0,,0,0.0,,0,0.0,422,41,9.7,,0,0.0,,41,9.7,,20,4.7,,0,0.0,,0,0.0,1608,15,0.9,,0,0.0,,0,0.0,,4,0.2,,15,0.9,,4,0.2,,4,0.2,332,97,29.2,,48,14.5,,31,9.3,,52,15.7,,82,24.7,,25,7.5,,38,11.4
